accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-4.6471453,-3.9624038,7.656657,-0.04642576,0.021991149,0.007330383,323.1,-333.0,-1141.38,-0.18674773,-0.15083471,-0.19632454,-0.224189,0.214259,0.068612,9.712806999999998
-4.5082817,-4.0821137,7.627927,-0.02687807,0.02687807,-0.0012217305,322.97998,-332.1,-1141.5,-0.047884032,-0.2705448,-0.22505496,-0.225055,0.216374,0.068876,10.652230999999999
-4.608838,-3.8905778,7.702147,0.0012217305,0.035430185,-0.021991149,322.25998,-331.56,-1142.1,-0.1436521,-0.06943185,-0.1436521,-0.225055,0.216374,0.068876,9.375421999999999
-4.4963107,-4.003105,7.807492,0.019547688,0.047647487,-0.028099801,322.08,-331.68,-1142.34,-0.031124622,-0.18195933,-0.038307227,-0.225055,0.216374,0.068876,12.516153999999998
-4.501099,-3.9025488,8.001422,0.018325957,0.056199603,-0.029321533,321.72,-331.86,-1142.28,-0.02873042,-0.074220255,0.1604115,-0.225055,0.216374,0.068876,7.649232
-4.405331,-4.012682,7.896077,-0.002443461,0.059864793,-0.02321288,322.38,-332.28,-1141.74,0.06464344,-0.18435353,0.055066638,-0.225055,0.216374,0.068876,9.942922999999999
-4.4101195,-3.9791632,7.7667904,-0.0061086523,0.06352998,-0.013439035,322.38,-332.46,-1141.62,0.06703765,-0.1412579,-0.06464344,-0.225055,0.216374,0.068876,9.994922
-4.5896845,-4.084508,8.003817,0.014660766,0.05375614,-0.010995574,322.13998,-332.34,-1141.74,-0.110133275,-0.24660277,0.16998832,-0.225264,0.218373,0.068155,10.02677
-4.7668557,-3.892972,8.00621,0.004886922,0.059864793,-0.007330383,321.9,-332.34,-1142.16,-0.2825158,-0.050278235,0.17956513,-0.225264,0.218373,0.068155,10.010538
-4.7740383,-3.9001546,8.082825,-0.058643065,0.062308256,0.013439035,321.41998,-332.34,-1142.34,-0.2896984,-0.05746084,0.25617957,-0.225264,0.218373,0.068155,10.354616
-4.9823337,-3.7612908,7.9032598,-0.1282817,0.073303826,0.029321533,321.36,-332.69998,-1141.44,-0.48841715,0.088585466,0.08619126,-0.225264,0.218373,0.068155,9.677078
-5.1116204,-3.6655228,7.252037,-0.18448131,0.05497787,0.030543262,321.78,-332.75998,-1141.2,-0.61770403,0.18435353,-0.5626374,-0.227697,0.225806,0.069974,10.022999
-5.4539914,-3.5984852,7.038953,-0.15027285,0.029321533,-0.019547688,322.13998,-332.75998,-1141.32,-0.94092125,0.2777274,-0.7517793,-0.227697,0.225806,0.069974,10.003999000000002
-3.7373488,-1.7046716,7.8170686,-0.08552113,0.02443461,-0.15271631,321.96,-332.75998,-1141.32,0.7757214,2.171541,0.023942016,-0.227697,0.225806,0.069974,10.055000999999999
-5.437232,-3.8522706,7.809886,-0.312763,0.019547688,0.012217305,322.44,-332.4,-1141.9199,-0.92176765,-0.009576807,0.0023942017,-0.227697,0.225806,0.069974,9.988806
-5.149928,-3.5003228,8.178593,-0.2565634,0.021991149,-0.034208454,322.86,-332.94,-1140.9,-0.6344634,0.33997664,0.37110126,-0.227697,0.225806,0.069974,10.034037999999999
-5.5401826,-3.560178,7.2448545,-0.25778514,-0.028099801,-0.02443461,323.22,-333.12,-1140.1799,-0.9983821,0.24420857,-0.5650316,-0.227697,0.225806,0.069974,10.030191999999998
