accx,accy,accz,gyrx,gyry,gyrz
-5.3247046,-8.202535,5.0158525,-1.1276573,-0.40439278,-1.4721853
-6.3589997,-8.197746,5.1547165,-0.41172317,-0.15882497,-1.473407
-7.6829934,-7.2352777,5.317522,0.0720821,-0.061086524,-1.5430456
-7.831434,-5.765238,5.5521536,0.11362094,-0.080634214,-1.690875
-7.6829934,-5.401319,4.84347,-0.312763,-0.15882497,-1.8619173
-6.6965823,-5.5138464,3.8618474,-0.7696902,-0.27488935,-2.0182989
-5.3342814,-5.12838,3.4811692,-1.0800097,-0.25167647,-2.0244074
-4.43885,-3.2369606,2.6360161,-1.4465289,-0.07574729,-1.9193386
-4.8386817,-2.3822308,3.229778,-2.0842721,0.009773844,-1.9657644
-4.7979803,-2.504335,4.8817773,-3.137404,-0.05131268,-2.2088888
-3.8139634,-3.667917,4.211401,-3.8069122,0.008552114,-2.2101104
-3.3375173,-5.391742,4.343082,-3.8423424,0.10262536,-2.058616
-3.028665,-7.48188,2.7269957,-2.8918362,0.3555236,-1.8973475
-3.145981,-7.079654,4.225766,-1.8716911,0.6084218,-1.5894713
-4.3239284,-5.544971,5.5617304,-1.5845845,0.7110472,-1.3720033
-5.899313,-5.758055,6.227319,-1.7690657,0.6939429,-1.428203
-6.447585,-6.7612257,5.1235914,-2.098933,0.61575216,-1.5479325
-6.7229185,-8.453926,5.7149596,-2.1050417,0.59131753,-1.5222762
-5.8322754,-9.16261,5.1116204,-2.1991148,0.50335294,-1.5735888
-5.106832,-10.685322,5.8083334,-2.1001546,0.48991394,-1.6114625
-4.4939165,-11.097125,6.4667387,-1.9816469,0.49235737,-1.6444492
-4.1922474,-9.61272,6.31351,-1.5809193,0.62796944,-1.4770721
-5.2002063,-8.540117,5.353435,-1.1948525,0.8332202,-1.1972959
-6.423643,-7.872135,5.4659624,-1.391551,0.7171558,-1.1239921
-6.14831,-8.808268,7.1514807,-2.1355848,0.44715336,-1.2938126
-4.3119574,-8.23366,5.9424086,-2.9309313,0.19914207,-1.4379768
-4.295198,-9.873688,5.5042696,-2.8002062,0.3652974,-1.3768903
-5.17387,-10.0508585,5.647922,-2.515543,0.28955013,-1.3451253
-5.9998693,-10.532093,7.9511437,-1.7873917,0.073303826,-1.2156218
-6.6606693,-8.3868885,6.2129536,-0.62796944,0.21135938,-0.906524
-6.7588315,-1.9201498,5.722142,0.63041294,0.25900686,-0.5558874
-8.585608,5.434838,4.268862,1.2351695,0.31031954,0.1001819
-11.164163,5.7867856,7.563283,0.06719518,0.21502456,0.4373795
-2.456451,-11.293449,6.8402343,-3.150843,-0.25167647,-0.7086037
2.1164744,-20.329166,3.5913026,-4.664567,-0.7452556,-0.93218035
2.5450363,-19.337967,2.5929205,-2.1600194,-0.55955255,-0.43249258
-1.7118542,-9.141062,5.2720323,0.83199847,0.10873401,-0.16493362
-5.044583,-5.327099,7.884106,1.4697418,0.12095132,-0.18570304
-4.1802764,-7.6111674,6.909666,-0.30543262,-0.4251622,-0.4129449
-1.70946,-10.460267,4.630386,-1.5234979,-0.8197812,-0.63163465
-0.79726917,-10.335769,3.8115692,-1.0262536,-0.7623598,-0.5681047
-0.8595184,-9.526528,3.5817258,-0.41783184,-0.6658431,-0.56077427
-1.3215994,-9.255983,2.8275523,-0.43371433,-0.75625116,-0.56688297
-1.2138603,-9.102755,2.9113493,-0.3359759,-0.8405506,-0.5314528
-1.5466543,-7.8625584,3.25372,-0.17959438,-0.84421575,-0.49235737
-2.5067291,-7.395689,3.643975,-0.20891592,-0.84421575,-0.44348818
-2.7724855,-6.8665705,2.7341783,-0.28588495,-0.8576548,-0.40439278
-2.5091233,-6.7085533,2.3199813,-0.2003638,-0.8735373,-0.3323107
-2.870648,-6.9000893,2.5617957,-0.0720821,-0.8784242,-0.23945917
-3.1531637,-6.4739213,2.8443117,0.07696902,-0.9101892,-0.14049901
-2.9616275,-5.7269306,2.920926,0.26267207,-0.9285152,-0.05009095
-2.9616275,-5.7269306,2.920926,0.28955013,-0.91751957,0.029321533
-3.205836,-5.662287,2.7365725,0.24923302,-0.906524,0.06963864
