accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-0.39983168,-0.6727707,9.52174,-0.12461651,-0.10995574,0.16126843,-10.98,15.719999,-45.18,-0.059855044,0.1436521,-0.23942018,-0.029152,0.033604,-0.406809,9.436539
-0.4237737,-0.91458505,9.531317,-0.12705997,-0.105068825,0.17837265,-11.04,16.14,-45.3,-0.08379706,-0.095768064,-0.22984336,-0.029152,0.033604,-0.406809,12.52623
-0.4189853,-1.0175357,9.428367,-0.111177474,-0.10140363,0.19181168,-11.219999,16.44,-45.42,-0.093373865,-0.17238252,-0.33279404,-0.032563,0.032613,-0.401794,7.667654999999999
-0.38067806,-0.7661445,9.409213,-0.081855945,-0.095294975,0.22602014,-10.74,16.859999,-45.0,-0.055066638,0.076614454,-0.35194764,-0.032563,0.032613,-0.401794,9.922616
-0.5410896,-0.5267244,9.3421755,-0.07086037,-0.08674286,0.26267207,-10.5,17.039999,-45.0,-0.22505496,0.32561144,-0.4165911,-0.032563,0.032613,-0.401794,9.990001
-0.60094464,-0.521936,9.416395,-0.095294975,-0.081855945,0.28710666,-9.96,16.92,-45.12,-0.28491,0.33039984,-0.34237084,-0.032563,0.032613,-0.401794,10.335115
-0.6344634,-0.62488663,9.361329,-0.10873401,-0.07819075,0.31520647,-10.08,16.44,-44.7,-0.31364042,0.23463176,-0.39743748,-0.032563,0.032613,-0.401794,9.689577
-0.6631939,-0.7326257,9.40203,-0.10262536,-0.07452556,0.3555236,-10.2,16.38,-45.239998,-0.34237084,0.12689269,-0.35673606,-0.032563,0.032613,-0.401794,10.044884000000001
-0.59615624,-0.6631939,9.385271,-0.11362094,-0.0720821,0.41172317,-9.9,16.8,-45.48,-0.2633622,0.19871874,-0.37349546,-0.034425,0.032812,-0.3933,9.994038
-0.62728083,0.1436521,9.153033,-0.15271631,-0.06841691,0.50701815,-9.84,16.8,-45.42,-0.29448682,1.0079589,-0.60573304,-0.034425,0.032812,-0.3933,10.024231000000002
-0.90979666,0.5506664,9.129091,-0.24923302,-0.056199603,0.6084218,-9.78,17.4,-46.14,-0.545878,1.388637,-0.62967503,-0.034425,0.032812,-0.3933,10.002500000000001
-1.2545617,0.30166942,8.851364,-0.38728857,-0.04153884,0.6780604,-9.9,17.58,-45.899998,-0.89064306,1.13964,-0.90740246,-0.034425,0.032812,-0.3933,10.043039
-1.3718776,-0.016759412,8.698134,-0.47403142,-0.034208454,0.7770206,-10.139999,17.22,-45.899998,-0.9528923,0.81163436,-1.0606314,-0.03843,0.037939,-0.375777,9.980768
-1.3455414,0.023942016,8.561666,-0.56199604,-0.019547688,0.91874135,-10.679999,16.619999,-45.12,-0.92655605,0.8523358,-1.1971009,-0.03843,0.037939,-0.375777,10.015731
-1.4508862,0.093373865,8.42759,-0.6939429,-0.007330383,1.047023,-10.62,16.26,-44.579998,-0.9696517,0.94570965,-1.3263878,-0.03843,0.037939,-0.375777,10.003347999999999
-1.553837,-0.260968,8.599973,-0.8723156,-0.0012217305,1.1215485,-10.32,16.5,-44.16,-1.0726024,0.59136784,-1.1540052,-0.03843,0.037939,-0.375777,10.972153
-1.5969325,-0.61052144,8.487445,-1.0690142,-0.021991149,1.2034045,-10.2,16.14,-43.559998,-1.043872,0.33279404,-1.2545617,-0.03843,0.037939,-0.375777,9.075115000000002
-1.5777789,-0.6631939,8.425196,-1.2632693,-0.047647487,1.3109168,-9.84,17.58,-44.28,-1.0247183,0.2801216,-1.316811,-0.03843,0.037939,-0.375777,11.658653999999999
-1.5298948,-0.6727707,8.228871,-1.4978416,-0.06352998,1.4135422,-9.54,18.359999,-43.98,-0.91697925,0.44771573,-1.4891934,-0.05995,0.050006,-0.345589,8.38923
-1.5131354,-0.94092125,7.9463553,-1.7568485,-0.07574729,1.500285,-9.48,19.38,-43.86,-0.90021986,0.17956513,-1.7717092,-0.05995,0.050006,-0.345589,10.037923
