accx,accy,accz,gyrx,gyry,gyrz
-10.055647,-3.1387985,1.8267759,0.035430185,0.0,0.029321533
-10.508151,-2.2337902,2.0398598,0.0,0.0,0.02076942
-10.757148,-2.243367,2.4708161,-0.013439035,0.0012217305,0.018325957
-10.94629,-2.6431987,2.4349031,0.018325957,0.0036651916,0.014660766
-10.809821,-4.1299977,1.328782,0.05375614,0.0012217305,0.018325957
-10.637438,-5.4444146,-0.4333505,0.04886922,-0.002443461,0.014660766
-10.960655,-6.3542113,-2.4157495,0.02443461,0.009773844,0.002443461
-11.621455,-7.905654,-4.0174704,0.0036651916,0.014660766,0.008552114
-12.473791,-9.44752,-3.098097,-0.0061086523,0.019547688,0.012217305
-12.926295,-8.085219,-1.5634137,0.0,0.018325957,0.002443461
-13.062764,-5.439626,0.79726917,0.019547688,0.018325957,0.0012217305
-13.443442,-3.371036,3.679888,0.036651913,0.013439035,0.009773844
-13.259089,-2.066196,4.0222588,0.05009095,0.0061086523,0.008552114
-13.249513,-2.516306,2.6024973,0.036651913,0.0061086523,0.0061086523
-13.548787,-4.6782703,0.9600749,0.010995574,0.008552114,0.010995574
-13.694834,-6.0884547,-1.5251064,-0.0061086523,0.0061086523,0.012217305
-14.044387,-7.620744,-2.9879637,0.0061086523,0.009773844,0.017104227
-14.997279,-10.31901,-2.2888567,0.02443461,0.009773844,0.015882496
-15.502456,-11.540052,-1.0702082,0.02565634,0.004886922,0.012217305
-15.428236,-10.067618,-0.79248077,0.02687807,0.0061086523,0.013439035
-15.296555,-7.893683,0.35434186,0.02321288,0.0,0.019547688
-14.702792,-5.841852,0.5363012,0.0061086523,-0.007330383,0.013439035
-14.180857,-4.537012,0.5626374,0.0012217305,-0.007330383,0.017104227
-14.053964,-5.2744265,0.44532153,0.014660766,-0.008552114,0.02321288
-14.001291,-6.05733,0.09816227,0.02443461,-0.0036651916,0.021991149
-13.797785,-7.386112,0.4165911,0.028099801,-0.007330383,0.02076942
-13.474567,-8.50181,1.6591818,0.02321288,-0.007330383,0.018325957
-13.019669,-7.501034,2.1739352,0.010995574,0.0,0.015882496
-12.452243,-5.803545,2.006341,0.021991149,0.002443461,0.015882496
-12.157756,-4.6112323,2.1188686,0.042760566,0.009773844,0.015882496
-11.640609,-4.582502,1.6328455,0.029321533,0.004886922,0.009773844
-11.054029,-5.2121773,1.5610195,-0.0036651916,0.0,0.009773844
-10.283096,-5.4324436,2.1619642,-0.021991149,-0.009773844,0.015882496
